Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
51380259,07/29/2021 02:18:00 PM,08/05/2021 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,,,,,1 AVENUE,1 AVENUE,INTERSECTION,,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,08/05/2021 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
34127901,08/20/2016 12:28:00 PM,08/24/2016 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,,,,,CLINTON STREET,DELANCY STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/24/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,988196,200763,Unspecified,MANHATTAN,,,,,,,,40.71772390969891,-73.98576515589916,"(40.71772390969891, -73.98576515589916)"
36401700,06/09/2017 08:13:00 AM,06/09/2017 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,,,,,EAST 4 STREET,1 AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,06/09/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,987841,203484,Unspecified,MANHATTAN,,,,,,,,40.72519254892837,-73.98704433505551,"(40.72519254892837, -73.98704433505551)"
34380419,09/21/2016 02:55:00 PM,09/22/2016 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,360 EAST 4 STREET,EAST 4 STREET,AVENUE D,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,09/22/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,990120,202214,Unspecified,MANHATTAN,,,,,,,,40.72170548783607,-73.97882323180437,"(40.72170548783607, -73.97882323180437)"
34401074,09/24/2016 01:02:00 PM,09/26/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,1 AVENUE,EAST HOUSTON STREET,1 AVENUE,EAST HOUSTON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,09/26/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,987399,202661,Unspecified,MANHATTAN,,,,,,,,40.722933781818995,-73.98863937450832,"(40.722933781818995, -73.98863937450832)"
34406221,09/25/2016 07:35:00 PM,09/26/2016 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,,,STANTON STREET,LUDLOW STREET,STANTON STREET,LUDLOW STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,09/26/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,987640,202042,Unspecified,MANHATTAN,,,,,,,,40.72123468734571,-73.98777023226815,"(40.72123468734571, -73.98777023226815)"
34409282,09/23/2016 06:56:00 PM,09/26/2016 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,527 GRAND STREET,GRAND STREET,EAST BROADWAY,COLUMBIA STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,09/26/2016 12:00:00 PM,03 MANHATTAN,MANHATTAN,989240,199609,Unspecified,MANHATTAN,,,,,,,,40.714555928848775,-73.9819998742663,"(40.714555928848775, -73.9819998742663)"
36174539,05/10/2017 11:41:00 AM,05/11/2017 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10003,115 1 AVENUE,1 AVENUE,EAST 7 STREET,ST MARKS PLACE,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,05/11/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,988219,204168,Unspecified,MANHATTAN,,,,,,,,40.72706980105771,-73.98568017746304,"(40.72706980105771, -73.98568017746304)"
36866259,08/03/2017 02:05:00 PM,08/04/2017 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10009,,,AVENUE C,EAST 6 STREET,AVENUE C,EAST 6 STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,08/04/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,989993,202870,Unspecified,MANHATTAN,,,,,,,,40.723506132494684,-73.97928084059959,"(40.723506132494684, -73.97928084059959)"
40751944,11/05/2018 08:12:00 AM,11/07/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,80 RUTGERS SLIP,RUTGERS SLIP,CHERRY STREET,SOUTH STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,11/07/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,987058,198179,Unspecified,MANHATTAN,,,,,,,,40.7106318810684,-73.98987146747336,"(40.7106318810684, -73.98987146747336)"
39778239,07/19/2018 09:22:00 AM,07/20/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,EAST BROADWAY,JEFFERSON STREET,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,Â A Litter Basket was placed at the location.,07/20/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,987382,199474,Unspecified,MANHATTAN,,,,,,,,40.714186238932925,-73.9887021882027,"(40.714186238932925, -73.9887021882027)"
40573390,10/16/2018 08:53:00 AM,10/17/2018 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10003,104 2 AVENUE,2 AVENUE,EAST 6 STREET,EAST 7 STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,10/20/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,987447,204319,Unspecified,MANHATTAN,,,,,,,,40.72748457197698,-73.98846541760665,"(40.72748457197698, -73.98846541760665)"
41069159,11/29/2018 10:15:00 AM,11/30/2018 12:00:00 PM,DSNY,Manhattan 03,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10002,,,,,GRAND STREET,FDR DRIVE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,11/30/2018 12:00:00 PM,03 MANHATTAN,MANHATTAN,990464,199135,Unspecified,MANHATTAN,,,,,,,,40.713254136989306,-73.97758505066066,"(40.713254136989306, -73.97758505066066)"
41978760,03/16/2019 10:09:00 PM,03/18/2019 12:00:00 PM,DSNY,Manhattan 03,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10009,192 1 AVENUE,1 AVENUE,,,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,03/18/2019 12:00:00 PM,03 MANHATTAN,MANHATTAN,988771,205155,Unspecified,MANHATTAN,,,,,,,,40.72977861026253,-73.98368794420747,"(40.72977861026253, -73.98368794420747)"
52075223,10/03/2021 03:58:20 PM,10/16/2021 06:39:19 AM,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10002,545 GRAND STREET,GRAND STREET,HENRY STREET,LEWIS STREET,HENRY STREET,LEWIS STREET,ADDRESS,NEW YORK,GRAND STREET,,Closed,,The Department of Sanitation cleaned the location.,10/15/2021 08:00:07 AM,03 MANHATTAN,MANHATTAN,989577,199484,Unspecified,MANHATTAN,,,,,,,,40.71421263721896,-73.98078433346235,"(40.71421263721896, -73.98078433346235)"
52319347,10/27/2021 07:32:19 PM,,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10002,199 CHERRY STREET,CHERRY STREET,MARKET STREET,MANHATTAN BRIDGE PEDESTRIAN PATH,MARKET STREET,MANHATTAN BRIDGE PEDESTRIAN PATH,ADDRESS,NEW YORK,CHERRY STREET,,In Progress,,The Department of Sanitation cleaned the location.,11/07/2021 06:50:01 AM,03 MANHATTAN,MANHATTAN,986194,198214,Unspecified,MANHATTAN,,,,,,,,40.71072817977554,-73.9929879288979,"(40.71072817977554, -73.9929879288979)"
52086839,10/04/2021 07:28:46 AM,10/16/2021 06:39:09 AM,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10002,511 GRAND STREET,GRAND STREET,EAST BROADWAY,ABRAHAM KAZAN STREET,EAST BROADWAY,ABRAHAM KAZAN STREET,ADDRESS,NEW YORK,GRAND STREET,,Closed,,The Department of Sanitation cleaned the location.,10/15/2021 08:01:18 AM,03 MANHATTAN,MANHATTAN,989178,199633,Unspecified,MANHATTAN,,,,,,,,40.714621837865494,-73.98222350554813,"(40.714621837865494, -73.98222350554813)"
36428388,06/11/2017 07:27:00 PM,06/12/2017 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,,MONTGOMERY STREET,MONTGOMERY STREET,EA ST,BROADWAY,,,INTERSECTION,,,DSNY Garage,Closed,,The location does not meet the criteria for Litter Basket placement.,06/12/2017 12:00:00 PM,03 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,,,,,,,,,,
52124517,10/08/2021 09:44:33 AM,10/23/2021 01:28:43 AM,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10002,162 EAST BROADWAY,EAST BROADWAY,PIKE STREET,RUTGERS STREET,PIKE STREET,RUTGERS STREET,ADDRESS,NEW YORK,EAST BROADWAY,,Closed,,The Department of Sanitation cleaned the location.,10/18/2021 10:15:57 PM,03 MANHATTAN,MANHATTAN,987324,199470,Unspecified,MANHATTAN,,,,,,,,40.71417528023013,-73.98891140876391,"(40.71417528023013, -73.98891140876391)"
52130678,10/08/2021 07:05:41 PM,10/16/2021 06:37:29 AM,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10013,83 MOTT STREET,MOTT STREET,BAYARD STREET,CANAL STREET,BAYARD STREET,CANAL STREET,ADDRESS,NEW YORK,MOTT STREET,,Closed,,The Department of Sanitation cleaned the location.,10/15/2021 11:47:45 AM,03 MANHATTAN,MANHATTAN,984819,200330,Unspecified,MANHATTAN,,,,,,,,40.716536290268444,-73.99794741968182,"(40.716536290268444, -73.99794741968182)"
51508376,08/12/2021 09:30:00 AM,08/16/2021 12:00:00 PM,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,28 ELDRIDGE STREET,ELDRIDGE STREET,DIVISION STREET,CANAL STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,08/16/2021 12:00:00 PM,03 MANHATTAN,MANHATTAN,986059,199840,Unspecified,MANHATTAN,,,,,,,,40.71519119090975,-73.99347444136215,"(40.71519119090975, -73.99347444136215)"
52038028,10/15/2021 07:52:25 AM,10/16/2021 06:39:30 AM,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Street,10002,CANAL STREET,CANAL STREET,CANAL STREET,LUDLOW STREET,CANAL STREET,LUDLOW STREET,INTERSECTION,,,,Closed,,The location does not meet the criteria for Litter Basket placement.,10/15/2021 07:52:24 AM,03 MANHATTAN,MANHATTAN,986708,199650,Unspecified,MANHATTAN,,,,,,,,40.7146695298207,-73.99113338993465,"(40.7146695298207, -73.99113338993465)"
52036726,10/15/2021 07:52:24 AM,10/16/2021 06:39:30 AM,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Street,10002,CANAL STREET,CANAL STREET,CANAL STREET,LUDLOW STREET,CANAL STREET,LUDLOW STREET,INTERSECTION,,,,Closed,,The location does not meet the criteria for Litter Basket placement.,10/15/2021 07:52:25 AM,03 MANHATTAN,MANHATTAN,986708,199650,Unspecified,MANHATTAN,,,,,,,,40.7146695298207,-73.99113338993465,"(40.7146695298207, -73.99113338993465)"
52047788,10/01/2021 08:41:01 AM,10/16/2021 06:40:17 AM,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10038,1 MADISON STREET,MADISON STREET,PEARL STREET,ST JAMES PLACE,PEARL STREET,ST JAMES PLACE,ADDRESS,NEW YORK,MADISON STREET,,Closed,,The Department of Sanitation cleaned the location.,10/12/2021 09:25:51 PM,03 MANHATTAN,MANHATTAN,984056,198574,Unspecified,MANHATTAN,,,,,,,,40.71171650564886,-74.00069977467209,"(40.71171650564886, -74.00069977467209)"
52376230,10/31/2021 08:58:51 PM,,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Sidewalk,10003,2 AVENUE,2 AVENUE,2 AVENUE,EAST   11 STREET,2 AVENUE,EAST   11 STREET,INTERSECTION,,,,In Progress,,The Department of Sanitation cleaned the location.,11/07/2021 06:41:11 AM,03 MANHATTAN,MANHATTAN,988026,205374,Unspecified,MANHATTAN,,,,,,,,40.730380061088596,-73.9863758286881,"(40.730380061088596, -73.9863758286881)"
47392830,08/27/2020 06:50:00 PM,08/29/2020 12:00:00 PM,DSNY,Department of Sanitation,Overflowing Litter Baskets,6 Overflowing Litter Baskets,Sidewalk,10002,130 DELANCEY STREET,DELANCEY STREET,ESSEX STREET,NORFOLK STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,The Department of Sanitation cleaned the location.,08/29/2020 12:00:00 PM,03 MANHATTAN,MANHATTAN,987712,200990,Unspecified,MANHATTAN,,,,,,,,40.718347172817076,-73.98751102608377,"(40.718347172817076, -73.98751102608377)"
52181748,10/14/2021 01:56:28 PM,10/18/2021 04:01:38 PM,DSNY,Department of Sanitation,Litter Basket Complaint,Misuse,Residence,10009,15 AVENUE C,AVENUE C,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,NEW YORK,AVENUE C,,Closed,,The Department of Sanitation investigated this complaint and found no violation at the location.,10/18/2021 04:01:45 PM,03 MANHATTAN,MANHATTAN,989521,202022,Unspecified,MANHATTAN,,,,,,,,40.7211788713866,-73.9809843504354,"(40.7211788713866, -73.9809843504354)"
52230086,10/19/2021 04:57:18 PM,,DSNY,Department of Sanitation,Litter Basket Complaint,Overflowing,Street,10002,357 GRAND STREET,GRAND STREET,ESSEX STREET,NORFOLK STREET,ESSEX STREET,NORFOLK STREET,ADDRESS,NEW YORK,GRAND STREET,,In Progress,,The Department of Sanitation cleaned the location.,11/07/2021 06:58:37 AM,03 MANHATTAN,MANHATTAN,987288,200376,Unspecified,MANHATTAN,,,,,,,,40.71666204593021,-73.98904085977543,"(40.71666204593021, -73.98904085977543)"
52040989,10/15/2021 07:51:41 AM,10/16/2021 06:39:25 AM,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Street,10002,CLINTON STREET,CLINTON STREET,CLINTON STREET,DELANCY STREET,CLINTON STREET,DELANCY STREET,INTERSECTION,,,,Closed,,The location does not meet the criteria for Litter Basket placement.,10/15/2021 07:51:40 AM,03 MANHATTAN,MANHATTAN,988196,200763,Unspecified,MANHATTAN,,,,,,,,40.71772390969891,-73.98576515589916,"(40.71772390969891, -73.98576515589916)"
52043998,09/30/2021 10:46:39 PM,10/16/2021 06:39:29 AM,DSNY,Department of Sanitation,Litter Basket Request,New Basket,Street,10002,CANAL STREET,CANAL STREET,CANAL STREET,LUDLOW STREET,CANAL STREET,LUDLOW STREET,INTERSECTION,,,,Closed,,The location does not meet the criteria for Litter Basket placement.,10/15/2021 07:52:01 AM,03 MANHATTAN,MANHATTAN,986708,199650,Unspecified,MANHATTAN,,,,,,,,40.7146695298207,-73.99113338993465,"(40.7146695298207, -73.99113338993465)"
